NambaSh95,1960,1,YOM,NL,48,63,3,10,1,0,0,2,1,1,8,22,0,1,4,0,1
NamikTe95,1960,1,OSA,NL,120,425,64,130,31,9,11,61,23,9,44,74,4,6,5,3,4
NarasHa95,1960,1,TAI,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NegorHi95,1960,1,KOK,NL,112,239,20,46,7,1,4,18,2,3,17,31,2,2,6,1,3
NishiHi94,1960,1,TAI,NL,3,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
NishiKa93,1960,1,OSA,NL,59,79,6,18,3,2,1,8,0,0,3,7,2,0,1,0,4
NishiKo98,1960,1,HIR,NL,44,63,4,14,3,0,1,4,0,0,7,22,0,0,3,0,4
NishiKy95,1960,1,HIR,NL,9,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NishiMi95,1960,1,HNK,AL,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NishiSa95,1960,1,NIS,AL,3,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
NishiSe95,1960,1,KOK,NL,66,158,11,33,6,0,1,9,1,0,5,16,1,1,5,2,6
NishiTa94,1960,1,YOM,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NishiTo96,1960,1,MAI,AL,9,7,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
NishiYo98,1960,1,OSA,NL,33,24,3,3,0,0,0,1,0,0,2,6,0,0,2,0,0
NomoTa95,1960,1,NAN,AL,11,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
NomurKa96,1960,1,NAN,AL,124,430,66,125,21,4,29,88,8,6,41,77,2,4,1,4,15
ObaSu95,1960,1,HIR,NL,28,12,1,4,1,0,0,0,0,0,0,1,0,0,1,0,1
OgawaTo96,1960,1,CHU,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OgiAk95,1960,1,NIS,AL,114,374,46,100,19,3,4,30,8,8,33,57,1,4,15,0,4
OgiTa95,1960,1,NIS,AL,63,72,4,15,0,0,0,4,2,0,4,7,1,0,0,0,1
OhSa95,1960,1,YOM,NL,130,426,49,115,19,3,17,71,5,4,67,101,5,5,3,1,7
OishiKi95,1960,1,HIR,NL,60,110,3,10,1,0,0,5,0,0,6,34,0,0,16,0,0
OishiMa96,1960,1,TAI,NL,51,37,2,5,1,0,0,1,1,0,3,18,0,0,3,0,0
OkadaTa95,1960,1,TOE,AL,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OkadaYu96,1960,1,HNK,AL,49,90,6,25,5,0,0,7,0,0,6,5,0,1,1,0,2
OkajiHi96,1960,1,CHU,NL,116,287,44,58,13,4,7,30,30,9,55,73,1,5,2,2,2
OkamoIs95,1960,1,NAN,AL,96,208,18,35,8,0,4,10,3,2,32,29,0,0,8,1,9
OkamoKe97,1960,1,HNK,AL,81,189,7,42,6,1,3,16,1,2,18,46,0,0,3,1,5
OkitsTa95,1960,1,HIR,NL,129,440,56,118,25,4,21,64,3,0,37,108,0,5,13,5,9
OkiyaTe95,1960,1,TAI,NL,106,242,33,59,8,4,1,16,17,3,27,54,0,0,11,2,2
OnogiTa95,1960,1,KOK,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OnoMa95,1960,1,KIN,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OnoSh96,1960,1,MAI,AL,67,101,4,8,1,1,0,6,0,0,1,43,0,0,2,0,1
OsakiMi95,1960,1,KIN,AL,17,8,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0
OsawaKe95,1960,1,NAN,AL,110,251,21,65,10,1,4,25,2,5,20,41,0,1,2,1,9
OtaFu95,1960,1,CHU,NL,75,131,17,33,10,0,5,18,7,3,8,37,0,1,1,2,0
OtomoTa95,1960,1,KIN,AL,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OtsuAt95,1960,1,OSA,NL,92,249,21,52,8,2,1,11,4,3,12,12,0,1,2,2,5
OtsukYu95,1960,1,HNK,AL,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OtsuMa95,1960,1,KIN,AL,19,11,2,1,1,0,0,1,0,0,0,2,0,0,0,0,0
OwadaAk95,1960,1,HIR,NL,125,468,52,119,26,7,18,60,9,1,28,84,7,2,1,5,8
OyaneHi95,1960,1,CHU,NL,45,74,2,11,1,0,0,2,0,0,1,18,0,0,3,0,2
RyuKe95,1960,1,TOE,AL,35,18,0,2,0,0,0,0,0,0,1,6,0,0,0,0,0
SagaKe95,1960,1,TOE,AL,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SaidaTa95,1960,1,KIN,AL,75,201,14,49,8,1,4,26,0,0,20,35,0,1,1,2,4
SaionAk95,1960,1,TOE,AL,116,371,42,82,14,3,14,33,16,4,39,81,0,1,4,2,6
SaitoTa97,1960,1,HIR,NL,18,26,0,6,4,0,0,5,0,0,0,10,0,0,0,0,1
SaitoYo96,1960,1,KOK,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SakagSh95,1960,1,CHU,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SakaiKa95,1960,1,MAI,AL,12,6,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0
SakaiTo95,1960,1,CHU,NL,63,76,3,12,2,0,0,9,1,1,5,12,0,1,1,2,1
SakamBu95,1960,1,MAI,AL,120,371,38,95,16,3,7,38,5,5,7,51,0,0,9,1,9
SakazKa95,1960,1,YOM,NL,104,213,18,43,6,0,11,31,2,1,14,56,2,2,2,1,5
SardiJo95,1960,1,NAN,AL,29,7,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
SasakIs95,1960,1,YOM,NL,15,7,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1
SasakKa95,1960,1,MAI,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SasakSh96,1960,1,KOK,NL,60,110,8,24,2,0,0,3,2,2,3,17,0,1,1,1,2
SasakYu96,1960,1,HIR,NL,7,5,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0
SatoTa97,1960,1,KOK,NL,129,503,72,141,27,7,14,47,20,4,41,62,0,1,3,1,7
SekigSe95,1960,1,NIS,AL,106,344,43,90,18,1,9,34,0,0,22,65,0,1,4,3,10
SekimMa95,1960,1,KIN,AL,103,338,38,72,14,4,6,26,3,5,21,94,0,3,5,1,5
SekinJu95,1960,1,KIN,AL,112,390,44,110,16,1,2,32,0,0,25,22,4,5,6,3,10
ShibaEi95,1960,1,HNK,AL,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShibaTa95,1960,1,TAI,NL,20,21,4,3,0,0,1,3,1,1,4,7,0,0,0,1,0
ShikiSh95,1960,1,CHU,NL,3,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
ShimaGe95,1960,1,TAI,NL,50,76,4,5,0,0,0,3,0,0,3,27,0,0,3,0,4
ShimaIs95,1960,1,KOK,NL,21,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ShimaKo95,1960,1,KIN,AL,88,230,22,66,15,1,2,21,7,3,18,36,0,1,3,0,3
ShimaMa96,1960,1,TAI,NL,68,96,6,16,3,0,1,8,0,0,8,31,0,0,2,1,0
ShimaTe95,1960,1,NAN,AL,46,63,2,13,3,0,0,3,0,0,3,6,0,1,1,0,3
ShimaYu95,1960,1,NIS,AL,39,29,2,5,1,0,0,1,0,0,4,12,0,0,3,0,0
ShimaYu96,1960,1,TOE,AL,60,85,9,20,2,0,2,6,2,2,8,23,1,1,0,0,1
ShimaYu97,1960,1,TAI,NL,72,101,13,25,5,2,4,12,2,1,10,16,1,1,2,1,3
ShiobAk95,1960,1,YOM,NL,11,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
ShiotYo95,1960,1,MAI,AL,42,50,6,8,1,0,3,6,0,1,6,15,0,0,0,0,1
ShiraKi95,1960,1,NAN,AL,11,10,0,2,0,0,0,0,0,0,1,4,0,0,0,0,1
SoejiTo95,1960,1,YOM,NL,10,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SolomMi95,1960,1,OSA,NL,99,290,38,70,15,2,17,38,8,10,21,81,0,1,9,0,5
stankjo01,1960,1,NAN,AL,45,80,6,14,1,0,2,5,0,0,4,32,0,0,4,0,1
SudoYu95,1960,1,MAI,AL,56,84,8,20,2,0,1,2,2,1,5,17,0,0,1,0,1
SugimIs95,1960,1,NIS,AL,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SugiuTa95,1960,1,NAN,AL,57,120,8,19,6,0,1,10,0,1,3,41,0,0,4,0,0
SugiyKo95,1960,1,NAN,AL,106,337,28,83,14,0,4,40,3,1,20,28,1,2,4,4,6
SugiySa95,1960,1,KIN,AL,99,271,22,57,10,1,4,22,4,4,18,61,0,3,2,1,5
SuzukHi96,1960,1,MAI,AL,50,72,7,16,2,1,1,5,1,0,7,19,0,0,0,0,1
SuzukTa89,1960,1,KIN,AL,20,44,4,5,1,0,0,1,0,0,0,4,0,0,2,0,0
SuzukTa89,1960,2,TAI,NL,76,252,29,53,8,1,0,16,12,4,13,27,3,1,5,0,4
SuzukTa91,1960,1,TAI,NL,46,45,3,7,3,1,1,4,0,0,2,13,0,0,0,0,0
SuzukTa96,1960,1,NAN,AL,6,9,1,3,0,0,0,0,0,0,0,5,0,0,0,0,0
SuzukYu96,1960,1,NIS,AL,6,5,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
TadokZe95,1960,1,KOK,NL,35,14,0,4,0,0,0,0,0,0,0,5,0,0,3,0,0
TakagKi95,1960,1,TOE,AL,73,132,9,25,1,0,1,4,2,6,9,17,0,0,7,1,0
TakagMo95,1960,1,CHU,NL,51,99,7,19,2,1,3,6,2,1,6,18,0,0,4,0,1
TakahMa96,1960,1,YOM,NL,7,7,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0
TakahTa95,1960,1,OSA,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TakahTs95,1960,1,HNK,AL,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
TakaiKa95,1960,1,OSA,NL,6,8,1,3,1,0,0,2,0,0,0,1,0,0,1,0,0
TakakTe95,1960,1,NIS,AL,80,239,23,55,13,1,3,24,3,5,7,33,0,1,3,1,7
TakanKa96,1960,1,TOE,AL,32,39,1,3,1,1,0,1,0,0,0,21,0,0,3,0,3
TakasMa95,1960,1,TOE,AL,49,101,7,22,1,1,1,9,0,0,7,21,0,0,2,0,2
TakecFu95,1960,1,KIN,AL,21,18,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0
TakeiEd95,1960,1,TOE,AL,117,318,14,52,7,2,0,22,4,0,8,63,0,1,7,1,4
TakesMi95,1960,1,KIN,AL,122,435,35,112,32,3,8,48,4,5,8,63,0,3,3,1,18
TakitMa95,1960,1,HNK,AL,84,249,24,70,11,4,1,27,2,2,28,25,4,2,1,1,3
TakiuYa95,1960,1,NIS,AL,81,201,28,50,11,2,6,38,4,0,14,55,0,2,9,1,2
TakuwMo95,1960,1,KIN,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TamatYo95,1960,1,NIS,AL,134,445,61,117,16,8,7,39,16,9,32,57,1,5,2,2,5
TamiyKe95,1960,1,MAI,AL,133,479,61,152,28,9,12,62,13,6,59,41,9,12,5,3,13
TanabYo96,1960,1,NIS,AL,84,156,11,38,8,0,3,13,1,0,7,25,0,0,0,1,6
TanakIc95,1960,1,NAN,AL,49,59,6,9,1,0,1,3,0,0,10,16,0,0,1,0,1
TanakKi95,1960,1,NIS,AL,23,30,1,4,0,0,0,2,0,0,0,10,0,0,1,0,0
TanakKu95,1960,1,NIS,AL,90,321,46,85,10,3,15,44,6,3,9,35,0,4,1,2,14
TanakMa95,1960,1,HNK,AL,125,422,32,112,13,8,6,52,3,2,19,66,0,0,13,2,9
TanakTa95,1960,1,HIR,NL,95,231,23,52,5,2,1,14,1,3,17,28,1,1,4,0,2
TanedHi95,1960,1,HNK,AL,15,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
TanidHi95,1960,1,KOK,NL,48,60,6,14,1,0,1,6,0,0,3,15,0,0,3,0,1
TanimMi95,1960,1,MAI,AL,107,324,21,86,8,3,3,43,0,1,20,30,0,4,3,3,13
TatsuHa95,1960,1,KOK,NL,55,53,3,7,0,0,0,2,0,0,3,17,0,0,5,0,0
TazawYo95,1960,1,NAN,AL,14,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TeradYo96,1960,1,NAN,AL,124,414,42,103,19,1,10,52,3,3,30,61,5,1,3,4,17
TogucTa95,1960,1,HNK,AL,48,71,6,20,3,0,1,6,0,1,5,11,1,1,0,0,1
ToiGo95,1960,1,OSA,NL,91,202,19,55,10,6,4,23,0,1,23,39,2,1,0,0,5
TokajMa95,1960,1,OSA,NL,41,51,3,10,0,0,1,1,0,0,2,10,0,0,0,0,2
TominKa95,1960,1,TOE,AL,6,6,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
TomisGo95,1960,1,NAN,AL,15,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
TomitTa95,1960,1,TAI,NL,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
TomiyHi95,1960,1,HNK,AL,6,9,2,1,0,0,0,1,0,0,0,3,0,0,0,0,1
TomotYu95,1960,1,KIN,AL,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TotokKe95,1960,1,KIN,AL,101,222,22,45,6,2,5,20,5,4,16,75,1,0,2,1,3
ToyodYa95,1960,1,NIS,AL,127,425,75,122,18,4,23,87,9,7,77,82,4,1,0,5,7
TsuchMa98,1960,1,YOM,NL,120,379,39,78,18,2,6,27,18,6,38,73,2,2,7,2,5
TsujiTa95,1960,1,TOE,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TsukaEt95,1960,1,TOE,AL,41,61,6,13,3,0,0,3,0,1,4,10,1,0,0,0,1
TsutaYu95,1960,1,KIN,AL,44,62,3,10,1,0,0,4,0,0,0,18,0,0,2,0,1
UchikTo95,1960,1,CHU,NL,7,6,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0
UedaTo95,1960,1,HIR,NL,32,53,7,11,2,0,1,2,1,0,1,4,0,0,0,0,3
UemurYo95,1960,1,MAI,AL,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UkaiKa95,1960,1,KOK,NL,81,121,8,25,2,0,3,12,1,0,5,23,2,0,1,3,5
UkariMi95,1960,1,HIR,NL,50,47,2,5,0,0,0,0,0,0,0,14,0,0,2,0,1
UmemoMa96,1960,1,OSA,NL,20,6,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
UraniYo95,1960,1,CHU,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UrataNa95,1960,1,NIS,AL,14,14,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0
WadaHi95,1960,1,NIS,AL,101,295,30,87,12,3,4,30,6,1,18,32,2,2,1,3,7
WakoTa95,1960,1,NIS,AL,36,55,2,9,0,1,0,0,0,0,0,29,0,0,6,0,0
WakoTe95,1960,1,TAI,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WakoTo95,1960,1,MAI,AL,45,56,2,6,0,0,0,3,0,0,3,34,0,0,3,1,0
WatanKi95,1960,1,TAI,NL,120,274,30,58,10,1,3,13,12,9,32,72,0,1,8,0,7
WatanRe95,1960,1,KOK,NL,40,57,8,8,0,0,0,3,1,1,4,10,0,0,2,1,3
WatanSh97,1960,1,OSA,NL,46,39,1,7,0,0,0,3,0,0,0,9,0,0,4,0,1
WatarSu95,1960,1,NAN,AL,33,36,1,2,1,0,0,2,0,0,0,8,0,0,1,1,0
YamagKe95,1960,1,HIR,NL,12,12,0,1,1,0,0,0,0,0,1,7,0,0,1,0,0
YamamHa95,1960,1,TOE,AL,119,402,47,100,10,4,13,53,16,7,13,45,2,3,6,0,10
YamamHi95,1960,1,NAN,AL,43,57,3,12,3,0,1,6,0,1,0,14,0,0,0,0,0
YamamTe95,1960,1,OSA,NL,99,194,9,45,4,0,1,12,3,2,11,35,0,2,5,4,3
YamamYo95,1960,1,TOE,AL,46,51,5,9,0,0,0,2,0,0,4,18,0,0,3,0,0
YamasKe96,1960,1,HNK,AL,95,198,18,34,8,1,1,10,0,0,19,70,0,1,6,0,1
YamasNo95,1960,1,NAN,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YamauKa95,1960,1,MAI,AL,133,483,93,151,31,1,32,103,5,2,67,40,14,2,0,5,23
YanagTo96,1960,1,MAI,AL,101,386,58,96,17,2,12,34,13,3,28,65,0,1,4,1,3
YanouKu95,1960,1,KIN,AL,110,387,33,99,13,7,3,30,4,5,20,51,8,0,7,0,8
YasuhTa95,1960,1,YOM,NL,13,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
YatoTa95,1960,1,MAI,AL,128,396,41,90,9,3,5,40,5,6,17,86,2,0,5,4,6
YokocYo95,1960,1,CHU,NL,84,156,15,28,4,1,2,15,3,0,5,31,0,1,4,1,3
YokomKa95,1960,1,HIR,NL,107,343,41,91,10,5,6,32,14,7,33,45,0,3,3,3,2
YokoyMa95,1960,1,CHU,NL,68,99,8,22,3,2,1,4,2,0,6,13,0,0,7,0,0
YokoyMi95,1960,1,OSA,NL,94,236,17,57,12,2,3,20,10,2,10,38,0,4,4,1,5
YonamWa95,1960,1,YOM,NL,126,399,48,91,19,3,5,26,6,2,43,55,4,3,8,1,5
YonedTe95,1960,1,HNK,AL,52,102,14,21,8,0,5,10,0,0,6,32,0,0,2,0,0
YoneyMi95,1960,1,HIR,NL,100,204,23,48,10,0,1,13,3,1,25,30,1,5,9,0,2
YoshiKa96,1960,1,TOE,AL,130,462,50,117,21,3,8,44,11,8,50,110,2,0,8,3,13
YoshiTa91,1960,1,CHU,NL,112,332,20,70,14,0,5,25,2,2,12,40,2,2,6,6,9
YoshiTa92,1960,1,YOM,NL,28,16,0,0,0,0,0,0,0,0,2,9,0,0,1,0,1
YoshiTa95,1960,1,NIS,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YoshiYo96,1960,1,OSA,NL,126,458,60,114,21,9,5,24,20,7,43,23,3,4,22,1,11
AbeYu95,1961,1,KIN,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AdachMi95,1961,1,HNK,AL,28,10,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0
AidaTo95,1961,1,CHU,NL,8,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
AkagiKe95,1961,1,KOK,NL,58,78,5,21,5,1,2,7,0,0,7,21,1,1,0,0,2
AkimoYu95,1961,1,HNK,AL,44,38,0,3,1,0,0,0,0,0,0,15,0,0,2,0,2
AkiyaNo95,1961,1,TAI,NL,71,83,2,13,4,0,0,9,0,0,1,24,0,0,9,2,0
AnabuYo95,1961,1,NAN,AL,120,367,44,101,19,0,14,50,6,1,20,61,4,1,4,2,15
AnanJu95,1961,1,HIR,NL,117,331,20,66,12,1,2,15,1,3,19,32,1,0,9,4,11
AndoEi95,1961,1,HNK,AL,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AndoHa95,1961,1,HNK,AL,47,29,2,6,1,0,0,0,0,0,0,10,0,0,6,0,0
AndoJu95,1961,1,TOE,AL,135,403,25,90,8,2,4,32,2,1,21,57,2,2,10,0,9
AokiHi96,1961,1,YOM,NL,29,11,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0
AoyamKa95,1961,1,TAI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ArakaHi96,1961,1,MAI,AL,46,39,0,7,2,0,0,3,0,0,5,5,0,0,0,1,0
AramaAt95,1961,1,MAI,AL,25,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
AsagoKe95,1961,1,HAN,NL,41,72,3,19,5,1,3,8,0,1,0,18,0,0,1,1,5
AsaiSh95,1961,1,HAN,NL,22,29,3,4,1,0,1,1,0,0,0,7,0,0,0,0,0
AsoSa95,1961,1,TAI,NL,71,79,3,16,4,0,1,9,1,0,2,18,1,0,0,2,4
AzumaSa95,1961,1,KOK,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BandoEi95,1961,1,CHU,NL,47,50,0,4,0,0,0,4,0,0,2,17,0,0,12,1,1
BandoSa95,1961,1,KIN,AL,16,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0
BarboCh95,1961,1,HNK,AL,120,391,41,84,12,2,0,12,20,7,20,69,0,1,6,1,3
BizenYo95,1961,1,HIR,NL,42,26,0,1,0,0,0,0,0,0,2,16,0,0,3,0,0
BloomJa95,1961,1,KIN,AL,108,354,44,105,27,4,7,32,7,4,30,41,3,3,2,2,4
BottlRo95,1961,1,KIN,AL,31,40,0,7,1,0,0,0,0,0,3,5,1,0,3,0,1
BusujSh95,1961,1,TOE,AL,139,566,82,166,38,11,3,41,14,10,54,69,2,2,7,2,1
DaigoTa95,1961,1,MAI,AL,53,95,5,17,3,0,0,6,0,0,4,24,0,1,0,2,5
DaikoSh95,1961,1,HAN,NL,4,8,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
DesaDi95,1961,1,MAI,AL,24,31,2,3,1,0,1,1,0,0,0,15,0,0,2,0,0
DobasMa95,1961,1,TOE,AL,63,136,12,24,1,0,2,9,1,0,1,22,0,1,8,0,3
DoiFu95,1961,1,HIR,NL,5,4,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0
DoiKi95,1961,1,TAI,NL,115,204,6,40,6,0,0,12,3,3,11,26,1,2,9,1,2
DoiSh95,1961,1,YOM,NL,33,43,2,3,0,0,0,0,2,0,2,8,0,0,0,0,0
DoiYu95,1961,1,HAN,NL,9,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
EnomoKi95,1961,1,MAI,AL,137,543,93,180,28,7,8,42,9,8,43,22,2,9,0,2,16
EsakiTe95,1961,1,KIN,AL,48,21,1,4,1,0,0,0,0,0,2,7,0,0,1,0,0
EtoSh95,1961,1,CHU,NL,130,480,50,128,17,1,20,77,4,8,46,48,6,2,4,8,10
FudaTo95,1961,1,TAI,NL,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FujiiHi95,1961,1,HIR,NL,117,382,40,103,26,3,15,56,4,3,49,80,2,2,1,6,8
FujimKa95,1961,1,HAN,NL,108,370,36,111,16,2,8,41,6,3,46,58,4,1,0,4,10
FujimSu95,1961,1,YOM,NL,107,152,6,24,3,0,0,4,2,2,9,23,0,0,1,0,5
FujioSh95,1961,1,YOM,NL,89,161,15,30,2,1,3,19,3,5,25,30,3,0,2,2,2
FujisNo95,1961,1,HAN,NL,26,49,4,11,2,2,1,3,0,1,0,2,0,0,0,0,1
FujitMo95,1961,1,YOM,NL,43,39,0,3,0,0,0,0,0,0,1,18,0,0,4,0,0
FukudMa95,1961,1,NAN,AL,104,136,14,26,9,2,2,20,0,2,7,59,0,1,3,1,2
FukuhMa95,1961,1,KIN,AL,14,5,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0
FukutKa95,1961,1,MAI,AL,57,77,5,15,3,1,0,3,0,0,2,14,0,0,1,0,0
FukuuKe95,1961,1,HAN,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FurukKe95,1961,1,HAN,NL,10,14,3,4,2,0,0,1,1,0,2,3,0,0,1,0,0
GondoHi95,1961,1,CHU,NL,70,144,18,31,7,0,1,8,1,0,6,24,0,0,13,0,4
GondoMa95,1961,1,TAI,NL,51,27,0,3,0,0,0,1,0,0,0,7,0,0,0,0,0
GotoOs95,1961,1,NAN,AL,40,27,0,7,1,0,0,2,0,0,0,6,0,0,0,0,1
HaijiHi95,1961,1,TAI,NL,16,6,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0
HaitoNo95,1961,1,HIR,NL,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HakotJu95,1961,1,TAI,NL,103,192,19,45,6,2,4,25,4,2,17,18,2,0,0,1,4
HamadYo95,1961,1,KOK,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HamanYo95,1961,1,TAI,NL,74,44,8,3,0,0,0,0,2,2,1,5,0,0,3,0,0
HanaiYu95,1961,1,NIS,AL,87,214,27,50,11,3,3,26,2,0,21,25,0,2,2,1,6
HandaHa95,1961,1,NAN,AL,94,261,36,60,15,3,2,18,5,4,20,38,0,0,7,1,4
HaraiMa95,1961,1,NAN,AL,17,14,1,1,0,0,0,0,0,0,1,6,0,0,0,0,0
HarimIs95,1961,1,TOE,AL,129,473,77,159,31,10,24,95,18,2,46,42,16,5,0,2,10
HasegRy95,1961,1,HIR,NL,35,30,3,6,1,0,0,1,0,0,1,4,0,0,3,0,0
HasegSh95,1961,1,NAN,AL,118,229,49,60,6,0,7,22,11,5,36,49,2,1,2,1,3
HasegTa95,1961,1,MAI,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HashiFu95,1961,1,TOE,AL,53,22,2,4,0,0,0,1,0,0,1,5,0,0,1,0,1
HashiSt95,1961,1,TAI,NL,80,143,14,38,5,0,0,7,2,3,11,21,0,3,9,0,1
HatanKa80,1961,1,HAN,NL,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
HataTa95,1961,1,NIS,AL,51,67,3,12,1,0,0,0,0,0,1,24,0,0,4,0,1
HattaTa95,1961,1,MAI,AL,121,397,57,98,14,4,6,35,9,0,16,50,0,1,8,2,7
HayakYa95,1961,1,KIN,AL,10,5,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0
HayamJi95,1961,1,TAI,NL,25,17,1,4,0,0,0,0,0,0,0,9,0,0,1,0,1
HigakTa95,1961,1,HIR,NL,36,26,4,7,1,0,0,3,1,0,1,7,0,0,0,0,0
HigasTa95,1961,1,KIN,AL,24,20,1,3,0,0,1,1,0,0,1,7,0,0,0,0,1
HimotSa95,1961,1,TOE,AL,51,41,8,6,2,1,0,4,3,4,7,19,0,0,0,2,0
HiraiTs95,1961,1,KOK,NL,42,63,4,14,0,1,2,4,0,1,7,9,0,0,1,0,2
HiraiYo95,1961,1,KOK,NL,64,137,18,36,5,1,0,4,5,0,2,14,0,1,13,0,1
HiraySa95,1961,1,HIR,NL,118,395,61,100,17,3,3,23,14,6,40,35,1,7,6,1,7
HironTs95,1961,1,HNK,AL,69,165,13,40,6,1,2,14,5,0,9,35,1,0,1,0,2
HirooTa95,1961,1,YOM,NL,125,429,38,87,12,3,10,41,5,7,29,54,1,2,4,2,8
HirosMa95,1961,1,HIR,NL,49,40,2,3,0,0,0,0,0,0,1,20,0,0,4,0,1
HirosMa96,1961,1,CHU,NL,23,9,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
HirosYo96,1961,1,NAN,AL,135,537,82,159,33,7,6,46,42,6,25,45,2,4,0,1,9
HitomTa95,1961,1,HNK,AL,105,312,35,71,12,3,5,29,7,4,37,33,1,2,2,4,5
HomotHi95,1961,1,CHU,NL,96,177,17,44,6,2,2,15,1,2,11,11,2,0,2,2,1
HondaIt95,1961,1,CHU,NL,52,31,5,3,2,0,0,1,1,3,5,4,0,0,1,0,0
HondaTa95,1961,1,TAI,NL,17,13,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
HonmaMa95,1961,1,HAN,NL,41,48,3,8,2,0,0,3,0,0,2,15,0,0,6,1,0
HorimRi95,1961,1,YOM,NL,43,54,1,4,0,0,0,1,0,0,2,11,0,1,3,0,1
