playerID,yearid,votedBy,ballots,needed,votes,inducted,category,Batter,Pitcher
motama01,1989,BBWAA,447,336,9,N,Player,21,0
murcebo01,1989,BBWAA,447,336,3,N,Player,18,0
moneydo01,1989,BBWAA,447,336,1,N,Player,16,0
tenacge01,1989,BBWAA,447,336,1,N,Player,15,0
barrji01,1989,BBWAA,447,336,0,N,Player,12,12
crowlte01,1989,BBWAA,447,336,0,N,Player,16,0
fergujo01,1989,BBWAA,447,336,0,N,Player,17,0
frymawo01,1989,BBWAA,447,336,0,N,Player,20,20
geronce01,1989,BBWAA,447,336,0,N,Player,15,0
goltzda01,1989,BBWAA,447,336,0,N,Player,13,13
matlajo01,1989,BBWAA,447,336,0,N,Player,13,13
mayru01,1989,BBWAA,447,336,0,N,Player,18,18
mcbriba01,1989,BBWAA,447,336,0,N,Player,12,0
robinbi02,1989,BBWAA,447,336,0,N,Player,17,0
ziskri01,1989,BBWAA,447,336,0,N,Player,13,0
barlial99,1989,Veterans,,,,Y,Umpire,0,0
schoere01,1989,Veterans,,,,Y,Player,21,0
palmeji01,1990,BBWAA,444,333,411,Y,Player,19,19
morgajo02,1990,BBWAA,444,333,363,Y,Player,22,0
perryga01,1990,BBWAA,444,333,320,N,Player,25,25
jenkife01,1990,BBWAA,444,333,296,N,Player,20,20
bunniji01,1990,BBWAA,444,333,257,N,Player,18,18
cepedor01,1990,BBWAA,444,333,211,N,Player,19,0
olivato01,1990,BBWAA,444,333,142,N,Player,15,0
mazerbi01,1990,BBWAA,444,333,131,N,Player,17,0
kuennha01,1990,BBWAA,444,333,107,N,Player,17,0
santoro01,1990,BBWAA,444,333,96,N,Player,15,0
willsma01,1990,BBWAA,444,333,95,N,Player,15,0
kaatji01,1990,BBWAA,444,333,79,N,Player,28,28
boyerke01,1990,BBWAA,444,333,78,N,Player,17,0
allendi01,1990,BBWAA,444,333,58,N,Player,15,0
torrejo01,1990,BBWAA,444,333,55,N,Player,18,0
minosmi01,1990,BBWAA,444,333,51,N,Player,18,0
facero01,1990,BBWAA,444,333,50,N,Player,17,17
tiantlu01,1990,BBWAA,444,333,42,N,Player,19,19
pinsova01,1990,BBWAA,444,333,36,N,Player,18,0
floodcu01,1990,BBWAA,444,333,35,N,Player,15,0
munsoth01,1990,BBWAA,444,333,33,N,Player,11,0
bondsbo01,1990,BBWAA,444,333,30,N,Player,15,0
lolicmi01,1990,BBWAA,444,333,27,N,Player,16,16
lylesp01,1990,BBWAA,444,333,25,N,Player,18,18
mcgratu01,1990,BBWAA,444,333,6,N,Player,19,19
dentbu01,1990,BBWAA,444,333,3,N,Player,13,0
watsobo01,1990,BBWAA,444,333,3,N,Player,21,0
mondari01,1990,BBWAA,444,333,2,N,Player,19,0
pinielo01,1990,BBWAA,444,333,2,N,Player,18,0
rivermi01,1990,BBWAA,444,333,2,N,Player,16,0
bibbyji01,1990,BBWAA,444,333,1,N,Player,14,14
luzingr01,1990,BBWAA,444,333,1,N,Player,15,0
remyje01,1990,BBWAA,444,333,1,N,Player,10,0
torremi01,1990,BBWAA,444,333,1,N,Player,21,21
caldwmi01,1990,BBWAA,444,333,0,N,Player,15,15
howelro02,1990,BBWAA,444,333,0,N,Player,12,0
moraljo01,1990,BBWAA,444,333,0,N,Player,14,0
otisam01,1990,BBWAA,444,333,0,N,Player,17,0
scottto01,1990,BBWAA,444,333,0,N,Player,13,0
singlke01,1990,BBWAA,444,333,0,N,Player,15,0
splitpa01,1990,BBWAA,444,333,0,N,Player,15,15
stearjo01,1990,BBWAA,444,333,0,N,Player,11,0
summech01,1990,BBWAA,444,333,0,N,Player,12,0
tidrodi01,1990,BBWAA,444,333,0,N,Player,15,15
carewro01,1991,BBWAA,443,333,401,Y,Player,19,0
perryga01,1991,BBWAA,443,333,342,Y,Player,25,25
jenkife01,1991,BBWAA,443,333,334,Y,Player,20,20
fingero01,1991,BBWAA,443,333,291,N,Player,17,17
bunniji01,1991,BBWAA,443,333,282,N,Player,18,18
cepedor01,1991,BBWAA,443,333,192,N,Player,19,0
olivato01,1991,BBWAA,443,333,160,N,Player,15,0
mazerbi01,1991,BBWAA,443,333,142,N,Player,17,0
santoro01,1991,BBWAA,443,333,116,N,Player,15,0
kuennha01,1991,BBWAA,443,333,100,N,Player,17,0
kaatji01,1991,BBWAA,443,333,62,N,Player,28,28
willsma01,1991,BBWAA,443,333,61,N,Player,15,0
allendi01,1991,BBWAA,443,333,59,N,Player,15,0
boyerke01,1991,BBWAA,443,333,58,N,Player,17,0
torrejo01,1991,BBWAA,443,333,41,N,Player,18,0
bondsbo01,1991,BBWAA,443,333,39,N,Player,15,0
minosmi01,1991,BBWAA,443,333,38,N,Player,18,0
lolicmi01,1991,BBWAA,443,333,33,N,Player,16,16
tiantlu01,1991,BBWAA,443,333,32,N,Player,19,19
pinsova01,1991,BBWAA,443,333,30,N,Player,18,0
munsoth01,1991,BBWAA,443,333,28,N,Player,11,0
staubru01,1991,BBWAA,443,333,28,N,Player,24,0
floodcu01,1991,BBWAA,443,333,23,N,Player,15,0
oliveal01,1991,BBWAA,443,333,19,N,Player,20,0
lylesp01,1991,BBWAA,443,333,15,N,Player,18,18
bowala01,1991,BBWAA,443,333,11,N,Player,17,0
koosmje01,1991,BBWAA,443,333,4,N,Player,20,20
burroje01,1991,BBWAA,443,333,1,N,Player,16,0
hargrmi01,1991,BBWAA,443,333,1,N,Player,13,0
hebneri01,1991,BBWAA,443,333,1,N,Player,19,0
hootobu01,1991,BBWAA,443,333,1,N,Player,16,16
jorgemi01,1991,BBWAA,443,333,1,N,Player,20,0
lowenjo01,1991,BBWAA,443,333,1,N,Player,16,0
valenel01,1991,BBWAA,443,333,1,N,Player,11,0
bailobo01,1991,BBWAA,443,333,0,N,Player,11,1
bumbral01,1991,BBWAA,443,333,0,N,Player,14,0
dauerri01,1991,BBWAA,443,333,0,N,Player,10,0
gamblos01,1991,BBWAA,443,333,0,N,Player,18,0
gurala01,1991,BBWAA,443,333,0,N,Player,17,17
howear01,1991,BBWAA,443,333,0,N,Player,11,0
kisonbr01,1991,BBWAA,443,333,0,N,Player,15,15
rogerst01,1991,BBWAA,443,333,0,N,Player,13,13
wathajo01,1991,BBWAA,443,333,0,N,Player,10,0
zachrpa01,1991,BBWAA,443,333,0,N,Player,11,11
zahnge01,1991,BBWAA,443,333,0,N,Player,14,14
lazzeto01,1991,Veterans,,,,Y,Player,15,0
veeckbi99,1991,Veterans,,,,Y,Pioneer/Executive,0,0
seaveto01,1992,BBWAA,430,323,425,Y,Player,22,22
fingero01,1992,BBWAA,430,323,349,Y,Player,17,17
cepedor01,1992,BBWAA,430,323,246,N,Player,19,0
perezto01,1992,BBWAA,430,323,215,N,Player,23,0
mazerbi01,1992,BBWAA,430,323,182,N,Player,17,0
olivato01,1992,BBWAA,430,323,175,N,Player,15,0
santoro01,1992,BBWAA,430,323,136,N,Player,15,0
kaatji01,1992,BBWAA,430,323,114,N,Player,28,28
willsma01,1992,BBWAA,430,323,110,N,Player,15,0
boyerke01,1992,BBWAA,430,323,71,N,Player,17,0
allendi01,1992,BBWAA,430,323,69,N,Player,15,0
minosmi01,1992,BBWAA,430,323,69,N,Player,18,0
torrejo01,1992,BBWAA,430,323,62,N,Player,18,0
tiantlu01,1992,BBWAA,430,323,50,N,Player,19,19
lolicmi01,1992,BBWAA,430,323,45,N,Player,16,16
floodcu01,1992,BBWAA,430,323,42,N,Player,15,0
rosepe01,1992,BBWAA,430,323,41,N,Player,25,0
bondsbo01,1992,BBWAA,430,323,40,N,Player,15,0
pinsova01,1992,BBWAA,430,323,36,N,Player,18,0
munsoth01,1992,BBWAA,430,323,32,N,Player,11,0
staubru01,1992,BBWAA,430,323,26,N,Player,24,0
fostege01,1992,BBWAA,430,323,24,N,Player,20,0
bluevi01,1992,BBWAA,430,323,23,N,Player,17,17
grichbo01,1992,BBWAA,430,323,11,N,Player,17,0
bakerdu01,1992,BBWAA,430,323,4,N,Player,19,0
kingmda01,1992,BBWAA,430,323,3,N,Player,19,1
russebi01,1992,BBWAA,430,323,3,N,Player,18,0
cedence01,1992,BBWAA,430,323,2,N,Player,18,0
yeagest01,1992,BBWAA,430,323,2,N,Player,15,0
harrato01,1992,BBWAA,430,323,1,N,Player,17,0
leonade01,1992,BBWAA,430,323,1,N,Player,12,12
dennyjo01,1992,BBWAA,430,323,0,N,Player,14,14
forscke01,1992,BBWAA,430,323,0,N,Player,16,16
maddoga01,1992,BBWAA,430,323,0,N,Player,16,0
oglivbe01,1992,BBWAA,430,323,0,N,Player,16,0
thomago01,1992,BBWAA,430,323,0,N,Player,15,0
vuckope01,1992,BBWAA,430,323,0,N,Player,11,11
mcgowbi99,1992,Veterans,,,,Y,Umpire,0,0
newhoha01,1992,Veterans,,,,Y,Player,17,17
jacksre01,1993,BBWAA,423,318,396,Y,Player,21,0
niekrph01,1993,BBWAA,423,318,278,N,Player,26,26
cepedor01,1993,BBWAA,423,318,252,N,Player,19,0
perezto01,1993,BBWAA,423,318,233,N,Player,23,0
garvest01,1993,BBWAA,423,318,176,N,Player,19,0
olivato01,1993,BBWAA,423,318,157,N,Player,15,0
santoro01,1993,BBWAA,423,318,155,N,Player,15,0
kaatji01,1993,BBWAA,423,318,125,N,Player,28,28
allendi01,1993,BBWAA,423,318,70,N,Player,15,0
boyerke01,1993,BBWAA,423,318,69,N,Player,17,0
minosmi01,1993,BBWAA,423,318,67,N,Player,18,0
torrejo01,1993,BBWAA,423,318,63,N,Player,18,0
tiantlu01,1993,BBWAA,423,318,62,N,Player,19,19
bondsbo01,1993,BBWAA,423,318,45,N,Player,15,0
lolicmi01,1993,BBWAA,423,318,43,N,Player,16,16
munsoth01,1993,BBWAA,423,318,40,N,Player,11,0
pinsova01,1993,BBWAA,423,318,38,N,Player,18,0
bluevi01,1993,BBWAA,423,318,37,N,Player,17,17
floodcu01,1993,BBWAA,423,318,36,N,Player,15,0
staubru01,1993,BBWAA,423,318,32,N,Player,24,0
fostege01,1993,BBWAA,423,318,29,N,Player,20,0
madlobi01,1993,BBWAA,423,318,19,N,Player,18,0
rosepe01,1993,BBWAA,423,318,14,N,Player,25,0
ceyro01,1993,BBWAA,423,318,8,N,Player,17,0
decindo01,1993,BBWAA,423,318,2,N,Player,16,0
lopesda01,1993,BBWAA,423,318,2,N,Player,18,0
thornan01,1993,BBWAA,423,318,2,N,Player,15,0
campbbi02,1993,BBWAA,423,318,1,N,Player,15,15
burleri01,1993,BBWAA,423,318,0,N,Player,13,0
coopece01,1993,BBWAA,423,318,0,N,Player,17,0
matthga01,1993,BBWAA,423,318,0,N,Player,17,0
mcraeha01,1993,BBWAA,423,318,0,N,Player,19,0
porteda02,1993,BBWAA,423,318,0,N,Player,17,0
carltst01,1994,BBWAA,456,342,436,Y,Player,27,27
cepedor01,1994,BBWAA,456,342,335,N,Player,19,0
niekrph01,1994,BBWAA,456,342,273,N,Player,26,26
perezto01,1994,BBWAA,456,342,263,N,Player,23,0
suttodo01,1994,BBWAA,456,342,259,N,Player,25,25
garvest01,1994,BBWAA,456,342,166,N,Player,19,0
olivato01,1994,BBWAA,456,342,158,N,Player,15,0
santoro01,1994,BBWAA,456,342,150,N,Player,15,0
suttebr01,1994,BBWAA,456,342,109,N,Player,12,12
kaatji01,1994,BBWAA,456,342,98,N,Player,28,28
allendi01,1994,BBWAA,456,342,66,N,Player,15,0
boyerke01,1994,BBWAA,456,342,54,N,Player,17,0
torrejo01,1994,BBWAA,456,342,53,N,Player,18,0
pinsova01,1994,BBWAA,456,342,46,N,Player,18,0
minosmi01,1994,BBWAA,456,342,45,N,Player,18,0
tiantlu01,1994,BBWAA,456,342,42,N,Player,19,19
floodcu01,1994,BBWAA,456,342,39,N,Player,15,0
nettlgr01,1994,BBWAA,456,342,38,N,Player,22,0
bondsbo01,1994,BBWAA,456,342,37,N,Player,15,0
staubru01,1994,BBWAA,456,342,36,N,Player,24,0
conceda01,1994,BBWAA,456,342,31,N,Player,19,1
munsoth01,1994,BBWAA,456,342,31,N,Player,11,0
guidrro01,1994,BBWAA,456,342,24,N,Player,14,14
lolicmi01,1994,BBWAA,456,342,23,N,Player,16,16
rosepe01,1994,BBWAA,456,342,19,N,Player,25,0
simmote01,1994,BBWAA,456,342,17,N,Player,21,0
fostege01,1994,BBWAA,456,342,16,N,Player,20,0
bluevi01,1994,BBWAA,456,342,14,N,Player,17,17
baylodo01,1994,BBWAA,456,342,12,N,Player,20,0
niekrjo01,1994,BBWAA,456,342,6,N,Player,25,25
cruzjo01,1994,BBWAA,456,342,2,N,Player,19,0
garneph01,1994,BBWAA,456,342,2,N,Player,18,0
parrila01,1994,BBWAA,456,342,2,N,Player,16,0
knighra01,1994,BBWAA,456,342,1,N,Player,14,0
chambch01,1994,BBWAA,456,342,0,N,Player,18,0
hendrge01,1994,BBWAA,456,342,0,N,Player,20,0
hornebo01,1994,BBWAA,456,342,0,N,Player,10,0
mcgresc01,1994,BBWAA,456,342,0,N,Player,13,13
sotoma01,1994,BBWAA,456,342,0,N,Player,12,12
durocle01,1994,Veterans,,,,Y,Manager,18,0
rizzuph01,1994,Veterans,,,,Y,Player,13,0
schmimi01,1995,BBWAA,460,345,444,Y,Player,18,0
niekrph01,1995,BBWAA,460,345,286,N,Player,26,26
suttodo01,1995,BBWAA,460,345,264,N,Player,25,25
perezto01,1995,BBWAA,460,345,259,N,Player,23,0
garvest01,1995,BBWAA,460,345,196,N,Player,19,0
olivato01,1995,BBWAA,460,345,149,N,Player,15,0
santoro01,1995,BBWAA,460,345,139,N,Player,15,0
riceji01,1995,BBWAA,460,345,137,N,Player,16,0
suttebr01,1995,BBWAA,460,345,137,N,Player,12,12
kaatji01,1995,BBWAA,460,345,100,N,Player,28,28
johnto01,1995,BBWAA,460,345,98,N,Player,28,28
allendi01,1995,BBWAA,460,345,72,N,Player,15,0
minosmi01,1995,BBWAA,460,345,66,N,Player,18,0
floodcu01,1995,BBWAA,460,345,59,N,Player,15,0
torrejo01,1995,BBWAA,460,345,50,N,Player,18,0
tiantlu01,1995,BBWAA,460,345,45,N,Player,19,19
conceda01,1995,BBWAA,460,345,43,N,Player,19,1
bondsbo01,1995,BBWAA,460,345,35,N,Player,15,0
pinsova01,1995,BBWAA,460,345,32,N,Player,18,0
munsoth01,1995,BBWAA,460,345,30,N,Player,11,0
nettlgr01,1995,BBWAA,460,345,28,N,Player,22,0
bluevi01,1995,BBWAA,460,345,26,N,Player,17,17
lolicmi01,1995,BBWAA,460,345,26,N,Player,16,16
guidrro01,1995,BBWAA,460,345,25,N,Player,14,14
staubru01,1995,BBWAA,460,345,23,N,Player,24,0
fostege01,1995,BBWAA,460,345,19,N,Player,20,0
baylodo01,1995,BBWAA,460,345,12,N,Player,20,0
bellbu01,1995,BBWAA,460,345,8,N,Player,20,0
evansda01,1995,BBWAA,460,345,8,N,Player,22,0
tekulke01,1995,BBWAA,460,345,6,N,Player,17,17
forscbo01,1995,BBWAA,460,345,2,N,Player,17,17
hernawi01,1995,BBWAA,460,345,2,N,Player,14,14
krukomi01,1995,BBWAA,460,345,1,N,Player,14,14
speiech01,1995,BBWAA,460,345,1,N,Player,22,0
sundbji01,1995,BBWAA,460,345,1,N,Player,17,0
alexado01,1995,BBWAA,460,345,0,N,Player,23,23
grossgr01,1995,BBWAA,460,345,0,N,Player,17,2
rhoderi01,1995,BBWAA,460,345,0,N,Player,16,16
trillma01,1995,BBWAA,460,345,0,N,Player,18,0
ashburi01,1995,Veterans,,,,Y,Player,15,0
dayle99,1995,Veterans,,,,Y,Player,0,0
hulbewi99,1995,Veterans,,,,Y,Pioneer/Executive,0,0
willivi01,1995,Veterans,,,,Y,Player,13,13
niekrph01,1996,BBWAA,470,353,321,N,Player,26,26
perezto01,1996,BBWAA,470,353,309,N,Player,23,0
suttodo01,1996,BBWAA,470,353,300,N,Player,25,25
garvest01,1996,BBWAA,470,353,175,N,Player,19,0
santoro01,1996,BBWAA,470,353,174,N,Player,15,0
olivato01,1996,BBWAA,470,353,170,N,Player,15,0
riceji01,1996,BBWAA,470,353,166,N,Player,16,0
suttebr01,1996,BBWAA,470,353,137,N,Player,12,12
johnto01,1996,BBWAA,470,353,102,N,Player,28,28
kaatji01,1996,BBWAA,470,353,91,N,Player,28,28
allendi01,1996,BBWAA,470,353,89,N,Player,15,0
floodcu01,1996,BBWAA,470,353,71,N,Player,15,0
tiantlu01,1996,BBWAA,470,353,64,N,Player,19,19
conceda01,1996,BBWAA,470,353,63,N,Player,19,1
minosmi01,1996,BBWAA,470,353,62,N,Player,18,0
pinsova01,1996,BBWAA,470,353,51,N,Player,18,0
torrejo01,1996,BBWAA,470,353,50,N,Player,18,0
guidrro01,1996,BBWAA,470,353,37,N,Player,14,14
nettlgr01,1996,BBWAA,470,353,37,N,Player,22,0
boonebo01,1996,BBWAA,470,353,36,N,Player,19,0
lolicmi01,1996,BBWAA,470,353,33,N,Player,16,16
lynnfr01,1996,BBWAA,470,353,26,N,Player,18,0
bondsbo01,1996,BBWAA,470,353,24,N,Player,15,0
hernake01,1996,BBWAA,470,353,24,N,Player,18,0
staubru01,1996,BBWAA,470,353,24,N,Player,24,0
quiseda01,1996,BBWAA,470,353,18,N,Player,13,13
whitefr01,1996,BBWAA,470,353,18,N,Player,18,0
bucknbi01,1996,BBWAA,470,353,10,N,Player,25,0
reussje01,1996,BBWAA,470,353,2,N,Player,25,25
tudorjo01,1996,BBWAA,470,353,2,N,Player,13,13
lemonch01,1996,BBWAA,470,353,1,N,Player,16,0
kneppbo01,1996,BBWAA,470,353,0,N,Player,16,16
leonaje01,1996,BBWAA,470,353,0,N,Player,16,0
rayjo01,1996,BBWAA,470,353,0,N,Player,11,0
washicl01,1996,BBWAA,470,353,0,N,Player,21,0
bunniji01,1996,Veterans,,,,Y,Player,18,18
fostebi99,1996,Veterans,,,,Y,Player,0,0
hanlone01,1996,Veterans,,,,Y,Manager,13,0
weaveea99,1996,Veterans,,,,Y,Manager,0,0
niekrph01,1997,BBWAA,473,353,380,Y,Player,26,26
suttodo01,1997,BBWAA,473,353,346,N,Player,25,25
perezto01,1997,BBWAA,473,353,312,N,Player,23,0
santoro01,1997,BBWAA,473,353,186,N,Player,15,0
riceji01,1997,BBWAA,473,353,178,N,Player,16,0
garvest01,1997,BBWAA,473,353,167,N,Player,19,0
suttebr01,1997,BBWAA,473,353,130,N,Player,12,12
kaatji01,1997,BBWAA,473,353,107,N,Player,28,28
torrejo01,1997,BBWAA,473,353,105,N,Player,18,0
johnto01,1997,BBWAA,473,353,97,N,Player,28,28
minosmi01,1997,BBWAA,473,353,84,N,Player,18,0
parkeda01,1997,BBWAA,473,353,83,N,Player,20,0
allendi01,1997,BBWAA,473,353,79,N,Player,15,0
conceda01,1997,BBWAA,473,353,60,N,Player,19,1
tiantlu01,1997,BBWAA,473,353,53,N,Player,19,19
hernake01,1997,BBWAA,473,353,45,N,Player,18,0
lolicmi01,1997,BBWAA,473,353,34,N,Player,16,16
guidrro01,1997,BBWAA,473,353,31,N,Player,14,14
boonebo01,1997,BBWAA,473,353,28,N,Player,19,0
evansdw01,1997,BBWAA,473,353,28,N,Player,20,0
griffke01,1997,BBWAA,473,353,22,N,Player,22,0
lynnfr01,1997,BBWAA,473,353,22,N,Player,18,0
nettlgr01,1997,BBWAA,473,353,22,N,Player,22,0
bondsbo01,1997,BBWAA,473,353,20,N,Player,15,0
staubru01,1997,BBWAA,473,353,18,N,Player,24,0
reuscri01,1997,BBWAA,473,353,2,N,Player,21,21
scottmi03,1997,BBWAA,473,353,2,N,Player,13,13
templga01,1997,BBWAA,473,353,2,N,Player,17,0
kennete02,1997,BBWAA,473,353,1,N,Player,14,0
puhlte01,1997,BBWAA,473,353,1,N,Player,15,0
foxne01,1997,Veterans,,,,Y,Player,19,0
lasorto01,1997,Veterans,,,,Y,Manager,3,3
wellswi99,1997,Veterans,,,,Y,Player,0,0
suttodo01,1998,BBWAA,473,355,386,Y,Player,25,25
perezto01,1998,BBWAA,473,355,321,N,Player,23,0
santoro01,1998,BBWAA,473,355,204,N,Player,15,0
riceji01,1998,BBWAA,473,355,203,N,Player,16,0
cartega01,1998,BBWAA,473,355,200,N,Player,19,0
garvest01,1998,BBWAA,473,355,195,N,Player,19,0
suttebr01,1998,BBWAA,473,355,147,N,Player,12,12
johnto01,1998,BBWAA,473,355,129,N,Player,28,28
kaatji01,1998,BBWAA,473,355,129,N,Player,28,28
parkeda01,1998,BBWAA,473,355,116,N,Player,20,0
blylebe01,1998,BBWAA,473,355,83,N,Player,24,24
conceda01,1998,BBWAA,473,355,80,N,Player,19,1
minosmi01,1998,BBWAA,473,355,76,N,Player,18,0
tiantlu01,1998,BBWAA,473,355,62,N,Player,19,19
hernake01,1998,BBWAA,473,355,51,N,Player,18,0
evansdw01,1998,BBWAA,473,355,49,N,Player,20,0
lolicmi01,1998,BBWAA,473,355,39,N,Player,16,16
guidrro01,1998,BBWAA,473,355,37,N,Player,14,14
boonebo01,1998,BBWAA,473,355,26,N,Player,19,0
clarkja01,1998,BBWAA,473,355,7,N,Player,18,0
guerrpe01,1998,BBWAA,473,355,6,N,Player,16,0
randowi01,1998,BBWAA,473,355,5,N,Player,19,0
lansfca01,1998,BBWAA,473,355,3,N,Player,15,0
downibr01,1998,BBWAA,473,355,2,N,Player,20,0
flanami01,1998,BBWAA,473,355,2,N,Player,19,19
dempsri01,1998,BBWAA,473,355,1,N,Player,25,1
davisge01,1998,Veterans,,,,Y,Player,20,1
dobyla01,1998,Veterans,,,,Y,Player,14,0
macphle99,1998,Veterans,,,,Y,Pioneer/Executive,0,0
roganbu99,1998,Veterans,,,,Y,Player,0,0
ryanno01,1999,BBWAA,497,373,491,Y,Player,27,27
brettge01,1999,BBWAA,497,373,488,Y,Player,21,0
yountro01,1999,BBWAA,497,373,385,Y,Player,20,0
fiskca01,1999,BBWAA,497,373,330,N,Player,24,0
perezto01,1999,BBWAA,497,373,302,N,Player,23,0
cartega01,1999,BBWAA,497,373,168,N,Player,19,0
garvest01,1999,BBWAA,497,373,150,N,Player,19,0
riceji01,1999,BBWAA,497,373,146,N,Player,16,0
suttebr01,1999,BBWAA,497,373,121,N,Player,12,12
kaatji01,1999,BBWAA,497,373,100,N,Player,28,28
murphda05,1999,BBWAA,497,373,96,N,Player,19,0
johnto01,1999,BBWAA,497,373,93,N,Player,28,28
parkeda01,1999,BBWAA,497,373,80,N,Player,20,0
minosmi01,1999,BBWAA,497,373,73,N,Player,18,0
blylebe01,1999,BBWAA,497,373,70,N,Player,24,24
conceda01,1999,BBWAA,497,373,59,N,Player,19,1
tiantlu01,1999,BBWAA,497,373,53,N,Player,19,19
hernake01,1999,BBWAA,497,373,34,N,Player,18,0
guidrro01,1999,BBWAA,497,373,31,N,Player,14,14
boonebo01,1999,BBWAA,497,373,27,N,Player,19,0
lolicmi01,1999,BBWAA,497,373,26,N,Player,16,16
evansdw01,1999,BBWAA,497,373,18,N,Player,20,0
bellge02,1999,BBWAA,497,373,6,N,Player,12,0
candejo01,1999,BBWAA,497,373,1,N,Player,23,23
boddimi01,1999,BBWAA,497,373,0,N,Player,15,15
leibrch01,1999,BBWAA,497,373,0,N,Player,14,14
tananfr01,1999,BBWAA,497,373,0,N,Player,23,23
wittmi01,1999,BBWAA,497,373,0,N,Player,13,13
cepedor01,1999,Veterans,,,,Y,Player,19,0
chylane99,1999,Veterans,,,,Y,Umpire,0,0
seleefr99,1999,Veterans,,,,Y,Manager,0,0
willijo99,1999,Veterans,,,,Y,Player,0,0
fiskca01,2000,BBWAA,499,375,397,Y,Player,24,0
perezto01,2000,BBWAA,499,375,385,Y,Player,23,0
riceji01,2000,BBWAA,499,375,257,N,Player,16,0
cartega01,2000,BBWAA,499,375,248,N,Player,19,0
suttebr01,2000,BBWAA,499,375,192,N,Player,12,12
gossari01,2000,BBWAA,499,375,166,N,Player,23,23
garvest01,2000,BBWAA,499,375,160,N,Player,19,0
johnto01,2000,BBWAA,499,375,135,N,Player,28,28
kaatji01,2000,BBWAA,499,375,125,N,Player,28,28
murphda05,2000,BBWAA,499,375,116,N,Player,19,0
morrija02,2000,BBWAA,499,375,111,N,Player,18,18
parkeda01,2000,BBWAA,499,375,104,N,Player,20,0
blylebe01,2000,BBWAA,499,375,87,N,Player,24,24
tiantlu01,2000,BBWAA,499,375,86,N,Player,19,19
conceda01,2000,BBWAA,499,375,67,N,Player,19,1
hernake01,2000,BBWAA,499,375,52,N,Player,18,0
guidrro01,2000,BBWAA,499,375,44,N,Player,14,14
reardje01,2000,BBWAA,499,375,24,N,Player,18,18
boonebo01,2000,BBWAA,499,375,21,N,Player,19,0
wilsowi02,2000,BBWAA,499,375,10,N,Player,19,0
sutclri01,2000,BBWAA,499,375,9,N,Player,19,19
hrbekke01,2000,BBWAA,499,375,5,N,Player,14,0
houghch01,2000,BBWAA,499,375,4,N,Player,26,26
hendeda01,2000,BBWAA,499,375,2,N,Player,16,0
saxst01,2000,BBWAA,499,375,2,N,Player,14,0
gullibi01,2000,BBWAA,499,375,1,N,Player,15,15
hurstbr01,2000,BBWAA,499,375,1,N,Player,16,16
smithlo01,2000,BBWAA,499,375,1,N,Player,19,0
welchbo01,2000,BBWAA,499,375,1,N,Player,17,17
brookhu01,2000,BBWAA,499,375,0,N,Player,15,0
andersp01,2000,Veterans,,,,Y,Manager,1,0
mcphebi01,2000,Veterans,,,,Y,Player,18,0
steartu99,2000,Veterans,,,,Y,Player,0,0
winfida01,2001,BBWAA,515,387,435,Y,Player,23,0
puckeki01,2001,BBWAA,515,387,423,Y,Player,12,0
cartega01,2001,BBWAA,515,387,334,N,Player,19,0
riceji01,2001,BBWAA,515,387,298,N,Player,16,0
suttebr01,2001,BBWAA,515,387,245,N,Player,12,12
gossari01,2001,BBWAA,515,387,228,N,Player,23,23
garvest01,2001,BBWAA,515,387,176,N,Player,19,0
johnto01,2001,BBWAA,515,387,146,N,Player,28,28
mattido01,2001,BBWAA,515,387,145,N,Player,14,0
kaatji01,2001,BBWAA,515,387,135,N,Player,28,28
blylebe01,2001,BBWAA,515,387,121,N,Player,24,24
morrija02,2001,BBWAA,515,387,101,N,Player,18,18
murphda05,2001,BBWAA,515,387,93,N,Player,19,0
parkeda01,2001,BBWAA,515,387,84,N,Player,20,0
conceda01,2001,BBWAA,515,387,74,N,Player,19,1
tiantlu01,2001,BBWAA,515,387,63,N,Player,19,19
hernake01,2001,BBWAA,515,387,41,N,Player,18,0
stewada01,2001,BBWAA,515,387,38,N,Player,19,19
guidrro01,2001,BBWAA,515,387,27,N,Player,14,14
whitalo01,2001,BBWAA,515,387,15,N,Player,19,0
gibsoki01,2001,BBWAA,515,387,13,N,Player,17,0
parrila02,2001,BBWAA,515,387,9,N,Player,20,0
henketo01,2001,BBWAA,515,387,6,N,Player,14,14
righeda01,2001,BBWAA,515,387,2,N,Player,17,17
bedrost01,2001,BBWAA,515,387,1,N,Player,15,15
brownto05,2001,BBWAA,515,387,1,N,Player,12,12
darliro01,2001,BBWAA,515,387,1,N,Player,15,15
deshaji01,2001,BBWAA,515,387,1,N,Player,13,13
krukjo01,2001,BBWAA,515,387,1,N,Player,11,0
rijojo01,2001,BBWAA,515,387,1,N,Player,14,14
johnsho01,2001,BBWAA,515,387,0,N,Player,14,0
vanslan01,2001,BBWAA,515,387,0,N,Player,14,0
mazerbi01,2001,Veterans,,,,Y,Player,17,0
smithhi99,2001,Veterans,,,,Y,Player,0,0
smithoz01,2002,BBWAA,472,354,433,Y,Player,19,0
cartega01,2002,BBWAA,472,354,343,N,Player,19,0
riceji01,2002,BBWAA,472,354,260,N,Player,16,0
suttebr01,2002,BBWAA,472,354,238,N,Player,12,12
dawsoan01,2002,BBWAA,472,354,214,N,Player,21,0
